#chrom	chrom_start	chrom_stop	length	left_gene	left_strand	right_gene	right_strand
Chr_6	184328	187342	3015	CC1G_12556.2	-1	CC1G_12557.2	-1
Chr_6	187943	188173	231	CC1G_12557.2	-1	CC1G_12558.2	-1
Chr_6	188960	189109	150	CC1G_12558.2	-1	CC1G_12559.2	+1
Chr_6	189818	190074	257	CC1G_12559.2	+1	CC1G_12560.2	-1
Chr_6	190980	191572	593	CC1G_12560.2	-1	CC1G_12561.2	+1
Chr_6	194019	194126	108	CC1G_12561.2	+1	CC1G_12562.2	-1
Chr_6	195290	195770	481	CC1G_12562.2	-1	CC1G_12101.2	+1
Chr_6	197287	204315	7029	CC1G_12101.2	+1	CC1G_12103.2	-1
Chr_6	205562	206491	930	CC1G_12103.2	-1	CC1G_12104.2	-1
Chr_6	208139	208312	174	CC1G_12104.2	-1	CC1G_12105.2	-1
Chr_6	210894	211130	237	CC1G_12105.2	-1	CC1G_15507.2	-1
Chr_6	212984	213189	206	CC1G_15507.2	-1	CC1G_15508.2	-1
Chr_6	214881	215170	290	CC1G_15508.2	-1	CC1G_12107.2	+1
Chr_6	217699	218296	598	CC1G_12107.2	+1	CC1G_15509.2	+1
Chr_6	219824	220121	298	CC1G_15509.2	+1	CC1G_12108.2	+1
Chr_6	221056	221137	82	CC1G_12108.2	+1	CC1G_12109.2	+1
Chr_6	222279	222408	130	CC1G_12109.2	+1	CC1G_12110.2	+1
Chr_6	222940	223079	140	CC1G_12110.2	+1	CC1G_12111.2	+1
Chr_6	223372	223600	229	CC1G_12111.2	+1	CC1G_12112.2	+1
Chr_6	226224	226859	636	CC1G_12112.2	+1	CC1G_12113.2	+1
Chr_6	228808	231349	2542	CC1G_12113.2	+1	CC1G_12114.2	+1
Chr_6	234942	235088	147	CC1G_12114.2	+1	CC1G_12115.2	+1
Chr_6	236967	236994	28	CC1G_12115.2	+1	CC1G_12116.2	-1
Chr_6	237485	237877	393	CC1G_12116.2	-1	CC1G_12117.2	+1
Chr_6	241056	241788	733	CC1G_12117.2	+1	CC1G_13293.2	-1
Chr_6	242416	242934	519	CC1G_13293.2	-1	CC1G_13294.2	-1
Chr_6	243293	243700	408	CC1G_13294.2	-1	CC1G_13295.2	-1
Chr_6	244776	246206	1431	CC1G_13295.2	-1	CC1G_13296.2	+1
Chr_6	246970	247511	542	CC1G_13296.2	+1	CC1G_15510.2	-1
Chr_6	248439	253332	4894	CC1G_15510.2	-1	CC1G_15511.2	+1
Chr_6	253702	257430	3729	CC1G_15511.2	+1	CC1G_12736.2	+1
Chr_6	258432	266587	8156	CC1G_12736.2	+1	CC1G_12739.2	-1
Chr_6	267150	269498	2349	CC1G_12739.2	-1	CC1G_12741.2	-1
Chr_6	269976	270380	405	CC1G_12741.2	-1	CC1G_15512.2	+1
Chr_6	270656	274717	4062	CC1G_15512.2	+1	CC1G_11944.2	-1
Chr_6	276622	277508	887	CC1G_11944.2	-1	CC1G_11946.2	+1
Chr_6	277736	279925	2190	CC1G_11946.2	+1	CC1G_11947.2	-1
Chr_6	280338	292802	12465	CC1G_11947.2	-1	CC1G_11952.2	+1
Chr_6	293529	313950	20422	CC1G_11952.2	+1	CC1G_11963.2	-1
Chr_6	315585	316231	647	CC1G_11963.2	-1	CC1G_15513.2	-1
Chr_6	319042	319989	948	CC1G_15513.2	-1	CC1G_15514.2	-1
Chr_6	321120	321812	693	CC1G_15514.2	-1	CC1G_11966.2	+1
Chr_6	322318	322565	248	CC1G_11966.2	+1	CC1G_15515.2	-1
Chr_6	323515	326417	2903	CC1G_15515.2	-1	CC1G_12981.2	-1
Chr_6	326937	328843	1907	CC1G_12981.2	-1	CC1G_12982.2	-1
Chr_6	329153	329949	797	CC1G_12982.2	-1	CC1G_15516.2	-1
Chr_6	330342	331005	664	CC1G_15516.2	-1	CC1G_15517.2	-1
Chr_6	331497	333939	2443	CC1G_15517.2	-1	CC1G_15518.2	-1
Chr_6	336065	336430	366	CC1G_15518.2	-1	CC1G_12984.2	-1
Chr_6	337981	338488	508	CC1G_12984.2	-1	CC1G_15519.2	-1
Chr_6	339159	340688	1530	CC1G_15519.2	-1	CC1G_12986.2	+1
Chr_6	344526	345029	504	CC1G_12986.2	+1	CC1G_13531.2	+1
Chr_6	346340	346381	42	CC1G_13531.2	+1	CC1G_15520.2	-1
Chr_6	348316	348542	227	CC1G_15520.2	-1	CC1G_15521.2	-1
Chr_6	351497	351675	179	CC1G_15521.2	-1	CC1G_15522.2	-1
Chr_6	352152	352403	252	CC1G_15522.2	-1	CC1G_13089.2	+1
Chr_6	354532	355383	852	CC1G_13089.2	+1	CC1G_13090.2	-1
Chr_6	358277	358522	246	CC1G_13090.2	-1	CC1G_13091.2	+1
Chr_6	362107	362224	118	CC1G_13091.2	+1	CC1G_15523.2	-1
Chr_6	363616	364204	589	CC1G_15523.2	-1	CC1G_15524.2	-1
Chr_6	365236	368901	3666	CC1G_15524.2	-1	CC1G_12743.2	-1
Chr_6	373787	376042	2256	CC1G_12743.2	-1	CC1G_12744.2	+1
Chr_6	378545	378817	273	CC1G_12744.2	+1	CC1G_12745.2	+1
Chr_6	382076	394452	12377	CC1G_12745.2	+1	CC1G_15525.2	-1
Chr_6	398840	399344	505	CC1G_15525.2	-1	CC1G_08662.2	+1
Chr_6	401243	401559	317	CC1G_08662.2	+1	CC1G_08663.2	-1
Chr_6	402636	402988	353	CC1G_08663.2	-1	CC1G_08664.2	+1
Chr_6	404524	404698	175	CC1G_08664.2	+1	CC1G_08665.2	+1
Chr_6	407087	407343	257	CC1G_08665.2	+1	CC1G_08666.2	+1
Chr_6	409515	409752	238	CC1G_08666.2	+1	CC1G_08667.2	+1
Chr_6	412019	412130	112	CC1G_08667.2	+1	CC1G_08668.2	+1
Chr_6	416569	416726	158	CC1G_08668.2	+1	CC1G_08669.2	-1
Chr_6	418657	419146	490	CC1G_08669.2	-1	CC1G_08670.2	-1
Chr_6	421793	423291	1499	CC1G_08670.2	-1	CC1G_15526.2	+1
Chr_6	423682	423797	116	CC1G_15526.2	+1	CC1G_08671.2	+1
Chr_6	424638	424990	353	CC1G_08671.2	+1	CC1G_08672.2	-1
Chr_6	425918	426633	716	CC1G_08672.2	-1	CC1G_15527.2	-1
Chr_6	429615	430225	611	CC1G_15527.2	-1	CC1G_15528.2	-1
Chr_6	439456	439735	280	CC1G_15528.2	-1	CC1G_08674.2	+1
Chr_6	440362	441039	678	CC1G_08674.2	+1	CC1G_08675.2	+1
Chr_6	442356	442864	509	CC1G_08675.2	+1	CC1G_15529.2	+1
Chr_6	443294	443631	338	CC1G_15529.2	+1	CC1G_15530.2	+1
Chr_6	445987	446420	434	CC1G_15530.2	+1	CC1G_08676.2	+1
Chr_6	447281	447988	708	CC1G_08676.2	+1	CC1G_08677.2	-1
Chr_6	448751	451029	2279	CC1G_08677.2	-1	CC1G_08678.2	+1
Chr_6	451804	452400	597	CC1G_08678.2	+1	CC1G_08679.2	-1
Chr_6	454746	455217	472	CC1G_08679.2	-1	CC1G_08680.2	-1
Chr_6	457573	458028	456	CC1G_08680.2	-1	CC1G_08681.2	-1
Chr_6	461868	462666	799	CC1G_08681.2	-1	CC1G_08682.2	-1
Chr_6	463420	465473	2054	CC1G_08682.2	-1	CC1G_08683.2	-1
Chr_6	466198	467806	1609	CC1G_08683.2	-1	CC1G_08684.2	+1
Chr_6	468511	469044	534	CC1G_08684.2	+1	CC1G_08685.2	+1
Chr_6	470378	470429	52	CC1G_08685.2	+1	CC1G_08686.2	-1
Chr_6	471522	472046	525	CC1G_08686.2	-1	CC1G_08687.2	+1
Chr_6	474468	475214	747	CC1G_08687.2	+1	CC1G_08688.2	-1
Chr_6	477577	477899	323	CC1G_08688.2	-1	CC1G_08689.2	+1
Chr_6	479083	480885	1803	CC1G_08689.2	+1	CC1G_15531.2	+1
Chr_6	481871	482163	293	CC1G_15531.2	+1	CC1G_08690.2	+1
Chr_6	484718	484939	222	CC1G_08690.2	+1	CC1G_08691.2	-1
Chr_6	490784	491288	505	CC1G_08691.2	-1	CC1G_08692.2	+1
Chr_6	492984	493212	229	CC1G_08692.2	+1	CC1G_08693.2	-1
Chr_6	496144	496631	488	CC1G_08693.2	-1	CC1G_08694.2	-1
Chr_6	496833	497003	171	CC1G_08694.2	-1	CC1G_15532.2	-1
Chr_6	497459	497610	152	CC1G_15532.2	-1	CC1G_08695.2	+1
Chr_6	499194	499291	98	CC1G_08695.2	+1	CC1G_15533.2	-1
Chr_6	500254	500680	427	CC1G_15533.2	-1	CC1G_15534.2	-1
Chr_6	502197	503499	1303	CC1G_15534.2	-1	CC1G_08697.2	+1
Chr_6	504286	505261	976	CC1G_08697.2	+1	CC1G_08698.2	+1
Chr_6	507002	507664	663	CC1G_08698.2	+1	CC1G_15535.2	+1
Chr_6	512882	513617	736	CC1G_15535.2	+1	CC1G_08701.2	-1
Chr_6	514500	514824	325	CC1G_08701.2	-1	CC1G_08702.2	-1
Chr_6	516597	517421	825	CC1G_08702.2	-1	CC1G_15536.2	-1
Chr_6	518227	518787	561	CC1G_15536.2	-1	CC1G_15537.2	-1
Chr_6	520965	523536	2572	CC1G_15537.2	-1	CC1G_15538.2	+1
Chr_6	525427	525440	14	CC1G_15538.2	+1	CC1G_15539.2	+1
Chr_6	529823	530220	398	CC1G_15539.2	+1	CC1G_08705.2	-1
Chr_6	531145	531767	623	CC1G_08705.2	-1	CC1G_08706.2	-1
Chr_6	532315	532844	530	CC1G_08706.2	-1	CC1G_08707.2	-1
Chr_6	534588	538541	3954	CC1G_08707.2	-1	CC1G_08709.2	-1
Chr_6	538951	539307	357	CC1G_08709.2	-1	CC1G_15540.2	-1
Chr_6	540774	541002	229	CC1G_15540.2	-1	CC1G_15541.2	-1
Chr_6	542488	542806	319	CC1G_15541.2	-1	CC1G_08712.2	-1
Chr_6	543276	545095	1820	CC1G_08712.2	-1	CC1G_06906.2	+1
Chr_6	548062	548300	239	CC1G_06906.2	+1	CC1G_06907.2	+1
Chr_6	550014	553537	3524	CC1G_06907.2	+1	CC1G_06908.2	-1
Chr_6	555264	555838	575	CC1G_06908.2	-1	CC1G_06909.2	-1
Chr_6	558173	558753	581	CC1G_06909.2	-1	CC1G_06910.2	-1
Chr_6	560078	561828	1751	CC1G_06910.2	-1	CC1G_06911.2	+1
Chr_6	564056	564295	240	CC1G_06911.2	+1	CC1G_06912.2	-1
Chr_6	565277	565748	472	CC1G_06912.2	-1	CC1G_06913.2	+1
Chr_6	566769	566949	181	CC1G_06913.2	+1	CC1G_06914.2	-1
Chr_6	568953	569624	672	CC1G_06914.2	-1	CC1G_06915.2	+1
Chr_6	569997	570704	708	CC1G_06915.2	+1	CC1G_06916.2	-1
Chr_6	572559	574026	1468	CC1G_06916.2	-1	CC1G_06917.2	-1
Chr_6	575147	575462	316	CC1G_06917.2	-1	CC1G_06918.2	+1
Chr_6	580198	580643	446	CC1G_06918.2	+1	CC1G_15542.2	-1
Chr_6	585297	586991	1695	CC1G_15542.2	-1	CC1G_06921.2	+1
Chr_6	588058	588847	790	CC1G_06921.2	+1	CC1G_06922.2	+1
Chr_6	592319	594361	2043	CC1G_06922.2	+1	CC1G_06923.2	-1
Chr_6	596786	599018	2233	CC1G_06923.2	-1	CC1G_15543.2	-1
Chr_6	600423	601260	838	CC1G_15543.2	-1	CC1G_06924.2	-1
Chr_6	603680	604249	570	CC1G_06924.2	-1	CC1G_06925.2	-1
Chr_6	606796	607331	536	CC1G_06925.2	-1	CC1G_06926.2	+1
Chr_6	609074	609523	450	CC1G_06926.2	+1	CC1G_06927.2	+1
Chr_6	611264	611634	371	CC1G_06927.2	+1	CC1G_06928.2	+1
Chr_6	614096	614666	571	CC1G_06928.2	+1	CC1G_06929.2	+1
Chr_6	615564	616841	1278	CC1G_06929.2	+1	CC1G_06930.2	+1
Chr_6	618952	619817	866	CC1G_06930.2	+1	CC1G_06931.2	+1
Chr_6	623578	623949	372	CC1G_06931.2	+1	CC1G_06932.2	-1
Chr_6	625475	626584	1110	CC1G_06932.2	-1	CC1G_06933.2	+1
Chr_6	627035	627449	415	CC1G_06933.2	+1	CC1G_06934.2	-1
Chr_6	627925	629004	1080	CC1G_06934.2	-1	CC1G_06935.2	+1
Chr_6	629565	630320	756	CC1G_06935.2	+1	CC1G_06936.2	+1
Chr_6	630881	632084	1204	CC1G_06936.2	+1	CC1G_06937.2	+1
Chr_6	633085	633964	880	CC1G_06937.2	+1	CC1G_06938.2	-1
Chr_6	639042	639510	469	CC1G_06938.2	-1	CC1G_15544.2	+1
Chr_6	639700	644951	5252	CC1G_15544.2	+1	CC1G_06939.2	-1
Chr_6	646791	647045	255	CC1G_06939.2	-1	CC1G_06940.2	-1
Chr_6	648363	649683	1321	CC1G_06940.2	-1	CC1G_06941.2	+1
Chr_6	652056	652134	79	CC1G_06941.2	+1	CC1G_06942.2	-1
Chr_6	652769	652855	87	CC1G_06942.2	-1	CC1G_06943.2	-1
Chr_6	654581	655026	446	CC1G_06943.2	-1	CC1G_06944.2	-1
Chr_6	658823	659510	688	CC1G_06944.2	-1	CC1G_15545.2	-1
Chr_6	660780	662003	1224	CC1G_15545.2	-1	CC1G_06945.2	+1
Chr_6	663059	663696	638	CC1G_06945.2	+1	CC1G_06946.2	-1
Chr_6	665176	666180	1005	CC1G_06946.2	-1	CC1G_06947.2	-1
Chr_6	668994	671200	2207	CC1G_06947.2	-1	CC1G_06948.2	+1
Chr_6	672291	673620	1330	CC1G_06948.2	+1	CC1G_06949.2	-1
Chr_6	674777	676414	1638	CC1G_06949.2	-1	CC1G_06951.2	+1
Chr_6	678914	679146	233	CC1G_06951.2	+1	CC1G_06952.2	+1
Chr_6	680848	681255	408	CC1G_06952.2	+1	CC1G_06953.2	-1
Chr_6	681995	683598	1604	CC1G_06953.2	-1	CC1G_15546.2	+1
Chr_6	684073	684208	136	CC1G_15546.2	+1	CC1G_15547.2	+1
Chr_6	686171	686548	378	CC1G_15547.2	+1	CC1G_06955.2	-1
Chr_6	687040	687838	799	CC1G_06955.2	-1	CC1G_06956.2	+1
Chr_6	690481	690757	277	CC1G_06956.2	+1	CC1G_15548.2	-1
Chr_6	693245	693546	302	CC1G_15548.2	-1	CC1G_06959.2	-1
Chr_6	694998	697257	2260	CC1G_06959.2	-1	CC1G_06960.2	-1
Chr_6	698609	700674	2066	CC1G_06960.2	-1	CC1G_06961.2	-1
Chr_6	706772	709395	2624	CC1G_06961.2	-1	CC1G_06962.2	-1
Chr_6	711320	713760	2441	CC1G_06962.2	-1	CC1G_06963.2	-1
Chr_6	715047	715470	424	CC1G_06963.2	-1	CC1G_06964.2	-1
Chr_6	717445	719463	2019	CC1G_06964.2	-1	CC1G_06965.2	+1
Chr_6	720254	720635	382	CC1G_06965.2	+1	CC1G_06966.2	-1
Chr_6	722876	723247	372	CC1G_06966.2	-1	CC1G_06967.2	+1
Chr_6	724719	724791	73	CC1G_06967.2	+1	CC1G_06968.2	-1
Chr_6	726654	726902	249	CC1G_06968.2	-1	CC1G_06969.2	+1
Chr_6	727696	728127	432	CC1G_06969.2	+1	CC1G_06970.2	-1
Chr_6	729959	733143	3185	CC1G_06970.2	-1	CC1G_06971.2	+1
Chr_6	734472	734971	500	CC1G_06971.2	+1	CC1G_06972.2	+1
Chr_6	737321	737525	205	CC1G_06972.2	+1	CC1G_06973.2	-1
Chr_6	738461	738849	389	CC1G_06973.2	-1	CC1G_06974.2	-1
Chr_6	739915	740391	477	CC1G_06974.2	-1	CC1G_06975.2	+1
Chr_6	743696	744606	911	CC1G_06975.2	+1	CC1G_06976.2	+1
Chr_6	747254	747889	636	CC1G_06976.2	+1	CC1G_06977.2	-1
Chr_6	750004	750839	836	CC1G_06977.2	-1	CC1G_06978.2	+1
Chr_6	752920	755044	2125	CC1G_06978.2	+1	CC1G_13523.2	+1
Chr_6	755761	757949	2189	CC1G_13523.2	+1	CC1G_15549.2	-1
Chr_6	759096	761626	2531	CC1G_15549.2	-1	CC1G_15550.2	+1
Chr_6	762743	762994	252	CC1G_15550.2	+1	CC1G_15551.2	+1
Chr_6	764197	764437	241	CC1G_15551.2	+1	CC1G_12474.2	-1
Chr_6	765156	765915	760	CC1G_12474.2	-1	CC1G_15552.2	+1
Chr_6	767308	767872	565	CC1G_15552.2	+1	CC1G_15553.2	+1
Chr_6	771043	771442	400	CC1G_15553.2	+1	CC1G_12476.2	+1
Chr_6	774194	776952	2759	CC1G_12476.2	+1	CC1G_15554.2	+1
Chr_6	777399	777553	155	CC1G_15554.2	+1	CC1G_15555.2	+1
Chr_6	780307	780708	402	CC1G_15555.2	+1	CC1G_15556.2	-1
Chr_6	783811	784359	549	CC1G_15556.2	-1	CC1G_12481.2	+1
Chr_6	785507	785766	260	CC1G_12481.2	+1	CC1G_12482.2	+1
Chr_6	787581	787848	268	CC1G_12482.2	+1	CC1G_12483.2	-1
Chr_6	788869	790023	1155	CC1G_12483.2	-1	CC1G_13477.2	-1
Chr_6	792664	798345	5682	CC1G_13477.2	-1	CC1G_11435.2	-1
Chr_6	798969	800126	1158	CC1G_11435.2	-1	CC1G_11436.2	-1
Chr_6	802049	803834	1786	CC1G_11436.2	-1	CC1G_11437.2	-1
Chr_6	805476	807256	1781	CC1G_11437.2	-1	CC1G_11438.2	+1
Chr_6	807625	808041	417	CC1G_11438.2	+1	CC1G_11439.2	-1
Chr_6	808630	809281	652	CC1G_11439.2	-1	CC1G_11440.2	-1
Chr_6	809739	811051	1313	CC1G_11440.2	-1	CC1G_11441.2	+1
Chr_6	812335	812995	661	CC1G_11441.2	+1	CC1G_11442.2	-1
Chr_6	814288	815070	783	CC1G_11442.2	-1	CC1G_11443.2	-1
Chr_6	818329	818642	314	CC1G_11443.2	-1	CC1G_11444.2	-1
Chr_6	819167	819852	686	CC1G_11444.2	-1	CC1G_11445.2	-1
Chr_6	821474	822054	581	CC1G_11445.2	-1	CC1G_11446.2	+1
Chr_6	822481	822875	395	CC1G_11446.2	+1	CC1G_11447.2	+1
Chr_6	824510	824781	272	CC1G_11447.2	+1	CC1G_11448.2	-1
Chr_6	825585	825987	403	CC1G_11448.2	-1	CC1G_11449.2	-1
Chr_6	826491	827017	527	CC1G_11449.2	-1	CC1G_11450.2	-1
Chr_6	827458	828048	591	CC1G_11450.2	-1	CC1G_15557.2	+1
Chr_6	829345	829891	547	CC1G_15557.2	+1	CC1G_11451.2	+1
Chr_6	830851	833093	2243	CC1G_11451.2	+1	CC1G_11452.2	-1
Chr_6	835235	836413	1179	CC1G_11452.2	-1	CC1G_11454.2	-1
Chr_6	838147	838655	509	CC1G_11454.2	-1	CC1G_11455.2	-1
Chr_6	841135	842191	1057	CC1G_11455.2	-1	CC1G_11456.2	+1
Chr_6	843666	843780	115	CC1G_11456.2	+1	CC1G_11457.2	-1
Chr_6	845497	845744	248	CC1G_11457.2	-1	CC1G_11458.2	-1
Chr_6	848077	848350	274	CC1G_11458.2	-1	CC1G_11459.2	-1
Chr_6	850083	850731	649	CC1G_11459.2	-1	CC1G_11460.2	-1
Chr_6	851386	852212	827	CC1G_11460.2	-1	CC1G_11461.2	-1
Chr_6	853342	854078	737	CC1G_11461.2	-1	CC1G_15558.2	+1
Chr_6	855817	856120	304	CC1G_15558.2	+1	CC1G_15559.2	+1
Chr_6	856941	857221	281	CC1G_15559.2	+1	CC1G_15560.2	-1
Chr_6	857399	858210	812	CC1G_15560.2	-1	CC1G_11463.2	-1
Chr_6	860186	860618	433	CC1G_11463.2	-1	CC1G_11464.2	-1
Chr_6	861173	861482	310	CC1G_11464.2	-1	CC1G_15561.2	+1
Chr_6	862189	863499	1311	CC1G_15561.2	+1	CC1G_11465.2	-1
Chr_6	865147	869877	4731	CC1G_11465.2	-1	CC1G_15562.2	-1
Chr_6	870731	872074	1344	CC1G_15562.2	-1	CC1G_15563.2	-1
Chr_6	872791	874798	2008	CC1G_15563.2	-1	CC1G_12946.2	-1
Chr_6	876042	876439	398	CC1G_12946.2	-1	CC1G_12947.2	+1
Chr_6	877772	877943	172	CC1G_12947.2	+1	CC1G_12948.2	+1
Chr_6	880039	880066	28	CC1G_12948.2	+1	CC1G_15564.2	-1
Chr_6	880535	880816	282	CC1G_15564.2	-1	CC1G_15565.2	-1
Chr_6	881594	881664	71	CC1G_15565.2	-1	CC1G_15566.2	-1
Chr_6	885201	885484	284	CC1G_15566.2	-1	CC1G_12950.2	+1
Chr_6	888327	888600	274	CC1G_12950.2	+1	CC1G_12951.2	-1
Chr_6	891078	891267	190	CC1G_12951.2	-1	CC1G_12952.2	+1
Chr_6	891983	892321	339	CC1G_12952.2	+1	CC1G_12953.2	+1
Chr_6	892768	893451	684	CC1G_12953.2	+1	CC1G_13126.2	-1
Chr_6	894334	894625	292	CC1G_13126.2	-1	CC1G_13127.2	+1
Chr_6	897435	897526	92	CC1G_13127.2	+1	CC1G_13128.2	-1
Chr_6	899835	900103	269	CC1G_13128.2	-1	CC1G_15567.2	+1
Chr_6	903807	904033	227	CC1G_15567.2	+1	CC1G_15568.2	+1
Chr_6	905968	906009	42	CC1G_15568.2	+1	CC1G_13133.2	-1
Chr_6	907317	907870	554	CC1G_13133.2	-1	CC1G_09821.2	-1
Chr_6	908186	909260	1075	CC1G_09821.2	-1	CC1G_09822.2	-1
Chr_6	911137	912172	1036	CC1G_09822.2	-1	CC1G_09823.2	+1
Chr_6	916094	916890	797	CC1G_09823.2	+1	CC1G_09824.2	+1
Chr_6	919047	919518	472	CC1G_09824.2	+1	CC1G_09825.2	-1
Chr_6	922873	923394	522	CC1G_09825.2	-1	CC1G_09826.2	+1
Chr_6	924823	925311	489	CC1G_09826.2	+1	CC1G_09827.2	-1
Chr_6	926691	926971	281	CC1G_09827.2	-1	CC1G_09828.2	-1
Chr_6	932590	932820	231	CC1G_09828.2	-1	CC1G_09829.2	+1
Chr_6	934134	934309	176	CC1G_09829.2	+1	CC1G_09830.2	-1
Chr_6	936465	937325	861	CC1G_09830.2	-1	CC1G_09831.2	-1
Chr_6	938534	939355	822	CC1G_09831.2	-1	CC1G_09832.2	+1
Chr_6	943745	944019	275	CC1G_09832.2	+1	CC1G_15569.2	-1
Chr_6	944603	947779	3177	CC1G_15569.2	-1	CC1G_09834.2	+1
Chr_6	951856	953889	2034	CC1G_09834.2	+1	CC1G_09835.2	-1
Chr_6	956349	956745	397	CC1G_09835.2	-1	CC1G_09836.2	-1
Chr_6	959089	960030	942	CC1G_09836.2	-1	CC1G_09837.2	-1
Chr_6	965373	967326	1954	CC1G_09837.2	-1	CC1G_15570.2	+1
Chr_6	969452	969647	196	CC1G_15570.2	+1	CC1G_15571.2	+1
Chr_6	971088	971605	518	CC1G_15571.2	+1	CC1G_09840.2	-1
Chr_6	973366	973871	506	CC1G_09840.2	-1	CC1G_15572.2	-1
Chr_6	975229	975600	372	CC1G_15572.2	-1	CC1G_09841.2	+1
Chr_6	977448	977639	192	CC1G_09841.2	+1	CC1G_09842.2	-1
Chr_6	979485	980351	867	CC1G_09842.2	-1	CC1G_09843.2	+1
Chr_6	980957	981054	98	CC1G_09843.2	+1	CC1G_09844.2	+1
Chr_6	984203	984551	349	CC1G_09844.2	+1	CC1G_09845.2	+1
Chr_6	986086	987330	1245	CC1G_09845.2	+1	CC1G_09846.2	+1
Chr_6	990785	991609	825	CC1G_09846.2	+1	CC1G_09847.2	+1
Chr_6	992418	992552	135	CC1G_09847.2	+1	CC1G_15573.2	-1
Chr_6	994031	994391	361	CC1G_15573.2	-1	CC1G_09850.2	-1
Chr_6	994974	995622	649	CC1G_09850.2	-1	CC1G_09851.2	-1
Chr_6	997169	997913	745	CC1G_09851.2	-1	CC1G_09852.2	-1
Chr_6	999039	1000163	1125	CC1G_09852.2	-1	CC1G_09853.2	+1
Chr_6	1000938	1001573	636	CC1G_09853.2	+1	CC1G_09854.2	-1
Chr_6	1002727	1002959	233	CC1G_09854.2	-1	CC1G_09855.2	-1
Chr_6	1003969	1004442	474	CC1G_09855.2	-1	CC1G_09856.2	+1
Chr_6	1007873	1008592	720	CC1G_09856.2	+1	CC1G_09857.2	-1
Chr_6	1009300	1011908	2609	CC1G_09857.2	-1	CC1G_09858.2	-1
Chr_6	1014715	1014989	275	CC1G_09858.2	-1	CC1G_09859.2	+1
Chr_6	1017123	1017772	650	CC1G_09859.2	+1	CC1G_15574.2	-1
Chr_6	1020351	1020645	295	CC1G_15574.2	-1	CC1G_15575.2	-1
Chr_6	1022245	1023067	823	CC1G_15575.2	-1	CC1G_15576.2	-1
Chr_6	1023305	1026393	3089	CC1G_15576.2	-1	CC1G_10300.2	-1
Chr_6	1027458	1027763	306	CC1G_10300.2	-1	CC1G_15577.2	+1
Chr_6	1030403	1030478	76	CC1G_15577.2	+1	CC1G_10303.2	-1
Chr_6	1031441	1032888	1448	CC1G_10303.2	-1	CC1G_10304.2	+1
Chr_6	1034546	1034583	38	CC1G_10304.2	+1	CC1G_10305.2	-1
Chr_6	1035676	1037053	1378	CC1G_10305.2	-1	CC1G_10306.2	+1
Chr_6	1037593	1037758	166	CC1G_10306.2	+1	CC1G_10307.2	-1
Chr_6	1038672	1039127	456	CC1G_10307.2	-1	CC1G_15578.2	-1
Chr_6	1040088	1041153	1066	CC1G_15578.2	-1	CC1G_10308.2	+1
Chr_6	1041636	1042441	806	CC1G_10308.2	+1	CC1G_10309.2	+1
Chr_6	1043073	1043974	902	CC1G_10309.2	+1	CC1G_10310.2	+1
Chr_6	1045544	1045838	295	CC1G_10310.2	+1	CC1G_10311.2	-1
Chr_6	1047264	1047518	255	CC1G_10311.2	-1	CC1G_10312.2	+1
Chr_6	1049242	1049502	261	CC1G_10312.2	+1	CC1G_10313.2	-1
Chr_6	1050777	1051427	651	CC1G_10313.2	-1	CC1G_10314.2	-1
Chr_6	1053622	1056346	2725	CC1G_10314.2	-1	CC1G_10315.2	+1
Chr_6	1057801	1058148	348	CC1G_10315.2	+1	CC1G_10316.2	-1
Chr_6	1059831	1060351	521	CC1G_10316.2	-1	CC1G_10317.2	-1
Chr_6	1062460	1063140	681	CC1G_10317.2	-1	CC1G_10318.2	+1
Chr_6	1064584	1064796	213	CC1G_10318.2	+1	CC1G_10319.2	-1
Chr_6	1067518	1067852	335	CC1G_10319.2	-1	CC1G_10320.2	+1
Chr_6	1069225	1069884	660	CC1G_10320.2	+1	CC1G_10321.2	-1
Chr_6	1070759	1071587	829	CC1G_10321.2	-1	CC1G_10322.2	+1
Chr_6	1074353	1074546	194	CC1G_10322.2	+1	CC1G_10323.2	-1
Chr_6	1078940	1079321	382	CC1G_10323.2	-1	CC1G_10324.2	+1
Chr_6	1079920	1080149	230	CC1G_10324.2	+1	CC1G_10325.2	-1
Chr_6	1081579	1082697	1119	CC1G_10325.2	-1	CC1G_10326.2	+1
Chr_6	1084359	1085395	1037	CC1G_10326.2	+1	CC1G_10327.2	+1
Chr_6	1087201	1087902	702	CC1G_10327.2	+1	CC1G_10328.2	+1
Chr_6	1089687	1090078	392	CC1G_10328.2	+1	CC1G_10329.2	-1
Chr_6	1093180	1094759	1580	CC1G_10329.2	-1	CC1G_10330.2	+1
Chr_6	1097549	1097980	432	CC1G_10330.2	+1	CC1G_10331.2	-1
Chr_6	1100134	1100982	849	CC1G_10331.2	-1	CC1G_10332.2	-1
Chr_6	1101628	1102796	1169	CC1G_10332.2	-1	CC1G_10333.2	-1
Chr_6	1105285	1105824	540	CC1G_10333.2	-1	CC1G_10334.2	+1
Chr_6	1109629	1110735	1107	CC1G_10334.2	+1	CC1G_10335.2	-1
Chr_6	1112170	1112809	640	CC1G_10335.2	-1	CC1G_10336.2	-1
Chr_6	1113640	1114171	532	CC1G_10336.2	-1	CC1G_10337.2	+1
Chr_6	1114769	1115003	235	CC1G_10337.2	+1	CC1G_15579.2	-1
