#gene	transcript	clone	chrom	strand	pep_length	spliced_length	start	stop	chrom_start	chrom_stop	genome_start	genome_stop	gmap	source	version	method
CC1G_10341.2	CC1G_10341T0	Chr_6	Chr_6	+1	344	1035	1128077	1129741	1128077	1129741	26958180	26959844	0	BroadInstitute	2	predicted
CC1G_10342.2	CC1G_10342T0	Chr_6	Chr_6	+1	159	480	1130625	1131427	1130625	1131427	26960728	26961530	0	BroadInstitute	2	predicted
CC1G_10343.2	CC1G_10343T0	Chr_6	Chr_6	-1	162	489	1132444	1132932	1132444	1132932	26962547	26963035	0	BroadInstitute	2	predicted
CC1G_11974.2	CC1G_11974T0	Chr_6	Chr_6	-1	177	534	1147544	1148233	1147544	1148233	26977647	26978336	0	BroadInstitute	2	predicted
CC1G_11975.2	CC1G_11975T0	Chr_6	Chr_6	+1	357	1074	1148959	1150505	1148959	1150505	26979062	26980608	0	BroadInstitute	2	predicted
CC1G_15582.2	CC1G_15582T0	Chr_6	Chr_6	+1	97	294	1151854	1152147	1151854	1152147	26981957	26982250	0	BroadInstitute	2	predicted
CC1G_15583.2	CC1G_15583T0	Chr_6	Chr_6	-1	1440	4323	1152691	1159509	1152691	1159509	26982794	26989612	0	BroadInstitute	2	predicted
CC1G_11980.2	CC1G_11980T0	Chr_6	Chr_6	-1	463	1392	1160657	1162102	1160657	1162102	26990760	26992205	0	BroadInstitute	2	predicted
CC1G_15584.2	CC1G_15584T0	Chr_6	Chr_6	+1	74	225	1164297	1165523	1164297	1165523	26994400	26995626	0	BroadInstitute	2	predicted
CC1G_11981.2	CC1G_11981T0	Chr_6	Chr_6	+1	450	1353	1166045	1167512	1166045	1167512	26996148	26997615	0	BroadInstitute	2	predicted
CC1G_11982.2	CC1G_11982T0	Chr_6	Chr_6	-1	342	1029	1167670	1168876	1167670	1168876	26997773	26998979	0	BroadInstitute	2	predicted
CC1G_11983.2	CC1G_11983T0	Chr_6	Chr_6	-1	289	870	1169760	1170844	1169760	1170844	26999863	27000947	0	BroadInstitute	2	predicted
CC1G_15585.2	CC1G_15585T0	Chr_6	Chr_6	+1	167	504	1171462	1172235	1171462	1172235	27001565	27002338	0	BroadInstitute	2	predicted
CC1G_11984.2	CC1G_11984T0	Chr_6	Chr_6	-1	494	1485	1172670	1174432	1172670	1174432	27002773	27004535	0	BroadInstitute	2	predicted
CC1G_11985.2	CC1G_11985T0	Chr_6	Chr_6	+1	584	1755	1175254	1177106	1175254	1177106	27005357	27007209	0	BroadInstitute	2	predicted
CC1G_11986.2	CC1G_11986T0	Chr_6	Chr_6	-1	498	1497	1178278	1180661	1178278	1180661	27008381	27010764	0	BroadInstitute	2	predicted
CC1G_11987.2	CC1G_11987T0	Chr_6	Chr_6	+1	132	399	1180906	1181408	1180906	1181408	27011009	27011511	0	BroadInstitute	2	predicted
CC1G_11988.2	CC1G_11988T0	Chr_6	Chr_6	+1	657	1974	1182355	1185301	1182355	1185301	27012458	27015404	0	BroadInstitute	2	predicted
CC1G_15586.2	CC1G_15586T0	Chr_6	Chr_6	-1	246	741	1185879	1186619	1185879	1186619	27015982	27016722	0	BroadInstitute	2	predicted
CC1G_09496.2	CC1G_09496T0	Chr_6	Chr_6	-1	466	1401	1187177	1189302	1187177	1189302	27017280	27019405	0	BroadInstitute	2	predicted
CC1G_09497.2	CC1G_09497T0	Chr_6	Chr_6	+1	363	1092	1190013	1191359	1190013	1191359	27020116	27021462	0	BroadInstitute	2	predicted
CC1G_09498.2	CC1G_09498T0	Chr_6	Chr_6	-1	1081	3246	1192477	1196036	1192477	1196036	27022580	27026139	0	BroadInstitute	2	predicted
CC1G_09499.2	CC1G_09499T0	Chr_6	Chr_6	-1	612	1839	1197008	1199658	1197008	1199658	27027111	27029761	0	BroadInstitute	2	predicted
CC1G_09500.2	CC1G_09500T0	Chr_6	Chr_6	-1	548	1647	1200333	1202033	1200333	1202033	27030436	27032136	0	BroadInstitute	2	predicted
CC1G_09501.2	CC1G_09501T0	Chr_6	Chr_6	+1	536	1611	1202670	1204330	1202670	1204330	27032773	27034433	0	BroadInstitute	2	predicted
CC1G_09502.2	CC1G_09502T0	Chr_6	Chr_6	-1	475	1428	1204703	1206925	1204703	1206925	27034806	27037028	0	BroadInstitute	2	predicted
CC1G_09503.2	CC1G_09503T0	Chr_6	Chr_6	+1	143	432	1209561	1210206	1209561	1210206	27039664	27040309	0	BroadInstitute	2	predicted
CC1G_09504.2	CC1G_09504T0	Chr_6	Chr_6	+1	135	408	1213091	1213764	1213091	1213764	27043194	27043867	0	BroadInstitute	2	predicted
CC1G_09505.2	CC1G_09505T0	Chr_6	Chr_6	+1	560	1683	1214493	1216447	1214493	1216447	27044596	27046550	0	BroadInstitute	2	predicted
CC1G_15587.2	CC1G_15587T0	Chr_6	Chr_6	+1	88	267	1217043	1217309	1217043	1217309	27047146	27047412	0	BroadInstitute	2	predicted
CC1G_09506.2	CC1G_09506T0	Chr_6	Chr_6	-1	239	720	1218806	1220008	1218806	1220008	27048909	27050111	0	BroadInstitute	2	predicted
CC1G_09507.2	CC1G_09507T0	Chr_6	Chr_6	+1	1406	4221	1220286	1224784	1220286	1224784	27050389	27054887	0	BroadInstitute	2	predicted
CC1G_15588.2	CC1G_15588T0	Chr_6	Chr_6	-1	435	1308	1226233	1228524	1226233	1228524	27056336	27058627	0	BroadInstitute	2	predicted
CC1G_09510.2	CC1G_09510T0	Chr_6	Chr_6	+1	382	1149	1228952	1230341	1228952	1230341	27059055	27060444	0	BroadInstitute	2	predicted
CC1G_09511.2	CC1G_09511T0	Chr_6	Chr_6	-1	889	2670	1230870	1233871	1230870	1233871	27060973	27063974	0	BroadInstitute	2	predicted
CC1G_09512.2	CC1G_09512T0	Chr_6	Chr_6	+1	411	1236	1234743	1235978	1234743	1235978	27064846	27066081	0	BroadInstitute	2	predicted
CC1G_15589.2	CC1G_15589T0	Chr_6	Chr_6	+1	182	549	1236708	1237566	1236708	1237566	27066811	27067669	0	BroadInstitute	2	predicted
CC1G_09513.2	CC1G_09513T0	Chr_6	Chr_6	+1	207	624	1238776	1239628	1238776	1239628	27068879	27069731	0	BroadInstitute	2	predicted
CC1G_09514.2	CC1G_09514T0	Chr_6	Chr_6	-1	1208	3627	1240109	1244380	1240109	1244380	27070212	27074483	0	BroadInstitute	2	predicted
CC1G_09515.2	CC1G_09515T0	Chr_6	Chr_6	+1	348	1047	1244671	1245945	1244671	1245945	27074774	27076048	0	BroadInstitute	2	predicted
CC1G_15590.2	CC1G_15590T0	Chr_6	Chr_6	+1	415	1248	1247382	1249022	1247382	1249022	27077485	27079125	0	BroadInstitute	2	predicted
CC1G_15591.2	CC1G_15591T0	Chr_6	Chr_6	+1	803	2412	1249589	1253204	1249589	1253204	27079692	27083307	0	BroadInstitute	2	predicted
CC1G_09517.2	CC1G_09517T0	Chr_6	Chr_6	-1	365	1098	1253514	1254840	1253514	1254840	27083617	27084943	0	BroadInstitute	2	predicted
CC1G_09518.2	CC1G_09518T0	Chr_6	Chr_6	-1	664	1995	1255988	1258848	1255988	1258848	27086091	27088951	0	BroadInstitute	2	predicted
CC1G_09519.2	CC1G_09519T0	Chr_6	Chr_6	+1	191	576	1260045	1260721	1260045	1260721	27090148	27090824	0	BroadInstitute	2	predicted
CC1G_09520.2	CC1G_09520T0	Chr_6	Chr_6	-1	374	1125	1260965	1262143	1260965	1262143	27091068	27092246	0	BroadInstitute	2	predicted
CC1G_09521.2	CC1G_09521T0	Chr_6	Chr_6	+1	451	1356	1263051	1264948	1263051	1264948	27093154	27095051	0	BroadInstitute	2	predicted
CC1G_09522.2	CC1G_09522T0	Chr_6	Chr_6	+1	454	1365	1265813	1267652	1265813	1267652	27095916	27097755	0	BroadInstitute	2	predicted
CC1G_09523.2	CC1G_09523T0	Chr_6	Chr_6	-1	463	1392	1267679	1270050	1267679	1270050	27097782	27100153	0	BroadInstitute	2	predicted
CC1G_09524.2	CC1G_09524T0	Chr_6	Chr_6	-1	721	2166	1270646	1273535	1270646	1273535	27100749	27103638	0	BroadInstitute	2	predicted
CC1G_09525.2	CC1G_09525T0	Chr_6	Chr_6	-1	725	2178	1274277	1277156	1274277	1277156	27104380	27107259	0	BroadInstitute	2	predicted
CC1G_09526.2	CC1G_09526T0	Chr_6	Chr_6	+1	248	747	1279515	1280659	1279515	1280659	27109618	27110762	0	BroadInstitute	2	predicted
CC1G_09527.2	CC1G_09527T0	Chr_6	Chr_6	+1	163	492	1280962	1281514	1280962	1281514	27111065	27111617	0	BroadInstitute	2	predicted
CC1G_09528.2	CC1G_09528T0	Chr_6	Chr_6	+1	638	1917	1282141	1284166	1282141	1284166	27112244	27114269	0	BroadInstitute	2	predicted
CC1G_09529.2	CC1G_09529T0	Chr_6	Chr_6	+1	211	636	1285246	1285953	1285246	1285953	27115349	27116056	0	BroadInstitute	2	predicted
CC1G_09530.2	CC1G_09530T0	Chr_6	Chr_6	-1	303	912	1286730	1287837	1286730	1287837	27116833	27117940	0	BroadInstitute	2	predicted
CC1G_09531.2	CC1G_09531T0	Chr_6	Chr_6	+1	228	687	1288534	1289287	1288534	1289287	27118637	27119390	0	BroadInstitute	2	predicted
CC1G_09532.2	CC1G_09532T0	Chr_6	Chr_6	-1	294	885	1289828	1291067	1289828	1291067	27119931	27121170	0	BroadInstitute	2	predicted
CC1G_09533.2	CC1G_09533T0	Chr_6	Chr_6	-1	770	2313	1291523	1294464	1291523	1294464	27121626	27124567	0	BroadInstitute	2	predicted
CC1G_09534.2	CC1G_09534T0	Chr_6	Chr_6	+1	521	1566	1294724	1296529	1294724	1296529	27124827	27126632	0	BroadInstitute	2	predicted
CC1G_09535.2	CC1G_09535T0	Chr_6	Chr_6	+1	623	1872	1297323	1300215	1297323	1300215	27127426	27130318	0	BroadInstitute	2	predicted
CC1G_09536.2	CC1G_09536T0	Chr_6	Chr_6	-1	235	708	1300318	1301074	1300318	1301074	27130421	27131177	0	BroadInstitute	2	predicted
CC1G_09537.2	CC1G_09537T0	Chr_6	Chr_6	-1	1159	3480	1301595	1305341	1301595	1305341	27131698	27135444	0	BroadInstitute	2	predicted
CC1G_09538.2	CC1G_09538T0	Chr_6	Chr_6	+1	112	339	1307410	1307799	1307410	1307799	27137513	27137902	0	BroadInstitute	2	predicted
CC1G_09539.2	CC1G_09539T0	Chr_6	Chr_6	-1	785	2358	1309480	1312496	1309480	1312496	27139583	27142599	0	BroadInstitute	2	predicted
CC1G_09541.2	CC1G_09541T0	Chr_6	Chr_6	-1	979	2940	1316879	1320425	1316879	1320425	27146982	27150528	0	BroadInstitute	2	predicted
CC1G_13301.2	CC1G_13301T0	Chr_6	Chr_6	-1	529	1590	1320906	1322917	1320906	1322917	27151009	27153020	0	BroadInstitute	2	predicted
CC1G_13302.2	CC1G_13302T0	Chr_6	Chr_6	-1	1061	3186	1323489	1329382	1323489	1329382	27153592	27159485	0	BroadInstitute	2	predicted
CC1G_13136.2	CC1G_13136T0	Chr_6	Chr_6	+1	338	1017	1329707	1330903	1329707	1330903	27159810	27161006	0	BroadInstitute	2	predicted
CC1G_13137.2	CC1G_13137T0	Chr_6	Chr_6	-1	413	1242	1331171	1332628	1331171	1332628	27161274	27162731	0	BroadInstitute	2	predicted
CC1G_13138.2	CC1G_13138T0	Chr_6	Chr_6	+1	310	933	1333173	1334285	1333173	1334285	27163276	27164388	0	BroadInstitute	2	predicted
CC1G_13139.2	CC1G_13139T0	Chr_6	Chr_6	+1	501	1506	1335400	1337304	1335400	1337304	27165503	27167407	0	BroadInstitute	2	predicted
CC1G_15592.2	CC1G_15592T0	Chr_6	Chr_6	+1	867	2604	1341048	1343987	1341048	1343987	27171151	27174090	0	BroadInstitute	2	predicted
CC1G_07490.2	CC1G_07490T0	Chr_6	Chr_6	-1	213	642	1344478	1345433	1344478	1345433	27174581	27175536	0	BroadInstitute	2	predicted
CC1G_07491.2	CC1G_07491T0	Chr_6	Chr_6	-1	390	1173	1345791	1347359	1345791	1347359	27175894	27177462	0	BroadInstitute	2	predicted
CC1G_07492.2	CC1G_07492T0	Chr_6	Chr_6	-1	343	1032	1348237	1349429	1348237	1349429	27178340	27179532	0	BroadInstitute	2	predicted
CC1G_07493.2	CC1G_07493T0	Chr_6	Chr_6	+1	651	1956	1350554	1352717	1350554	1352717	27180657	27182820	0	BroadInstitute	2	predicted
CC1G_07494.2	CC1G_07494T0	Chr_6	Chr_6	-1	324	975	1353296	1354270	1353296	1354270	27183399	27184373	0	BroadInstitute	2	predicted
CC1G_07495.2	CC1G_07495T0	Chr_6	Chr_6	-1	169	510	1355504	1356013	1355504	1356013	27185607	27186116	0	BroadInstitute	2	predicted
CC1G_07496.2	CC1G_07496T0	Chr_6	Chr_6	-1	416	1251	1356359	1358139	1356359	1358139	27186462	27188242	0	BroadInstitute	2	predicted
CC1G_07497.2	CC1G_07497T0	Chr_6	Chr_6	+1	363	1092	1358165	1359528	1358165	1359528	27188268	27189631	0	BroadInstitute	2	predicted
CC1G_07498.2	CC1G_07498T0	Chr_6	Chr_6	+1	332	999	1360494	1362367	1360494	1362367	27190597	27192470	0	BroadInstitute	2	predicted
CC1G_07499.2	CC1G_07499T0	Chr_6	Chr_6	+1	684	2055	1364461	1366635	1364461	1366635	27194564	27196738	0	BroadInstitute	2	predicted
CC1G_07500.2	CC1G_07500T0	Chr_6	Chr_6	-1	125	378	1366727	1367327	1366727	1367327	27196830	27197430	0	BroadInstitute	2	predicted
CC1G_07501.2	CC1G_07501T0	Chr_6	Chr_6	+1	153	462	1368033	1368602	1368033	1368602	27198136	27198705	0	BroadInstitute	2	predicted
CC1G_07502.2	CC1G_07502T0	Chr_6	Chr_6	-1	580	1743	1369802	1371695	1369802	1371695	27199905	27201798	0	BroadInstitute	2	predicted
CC1G_07503.2	CC1G_07503T0	Chr_6	Chr_6	+1	1345	4038	1372526	1376933	1372526	1376933	27202629	27207036	0	BroadInstitute	2	predicted
CC1G_07504.2	CC1G_07504T0	Chr_6	Chr_6	-1	544	1635	1377188	1378947	1377188	1378947	27207291	27209050	0	BroadInstitute	2	predicted
CC1G_15593.2	CC1G_15593T0	Chr_6	Chr_6	-1	1102	3309	1379809	1384868	1379809	1384868	27209912	27214971	0	BroadInstitute	2	predicted
CC1G_07508.2	CC1G_07508T0	Chr_6	Chr_6	+1	483	1452	1386175	1388411	1386175	1388411	27216278	27218514	0	BroadInstitute	2	predicted
CC1G_07509.2	CC1G_07509T0	Chr_6	Chr_6	+1	127	384	1388911	1389412	1388911	1389412	27219014	27219515	0	BroadInstitute	2	predicted
CC1G_07510.2	CC1G_07510T0	Chr_6	Chr_6	+1	471	1416	1390579	1392653	1390579	1392653	27220682	27222756	0	BroadInstitute	2	predicted
CC1G_07511.2	CC1G_07511T0	Chr_6	Chr_6	-1	175	528	1392810	1393523	1392810	1393523	27222913	27223626	0	BroadInstitute	2	predicted
CC1G_07512.2	CC1G_07512T0	Chr_6	Chr_6	+1	284	855	1394053	1395013	1394053	1395013	27224156	27225116	0	BroadInstitute	2	predicted
CC1G_07513.2	CC1G_07513T0	Chr_6	Chr_6	+1	1214	3645	1395449	1399315	1395449	1399315	27225552	27229418	0	BroadInstitute	2	predicted
CC1G_07514.2	CC1G_07514T0	Chr_6	Chr_6	-1	514	1545	1400922	1402714	1400922	1402714	27231025	27232817	0	BroadInstitute	2	predicted
CC1G_07515.2	CC1G_07515T0	Chr_6	Chr_6	+1	575	1728	1402898	1404905	1402898	1404905	27233001	27235008	0	BroadInstitute	2	predicted
CC1G_15594.2	CC1G_15594T0	Chr_6	Chr_6	-1	186	561	1405654	1406323	1405654	1406323	27235757	27236426	0	BroadInstitute	2	predicted
CC1G_07516.2	CC1G_07516T0	Chr_6	Chr_6	+1	474	1425	1407184	1409420	1407184	1409420	27237287	27239523	0	BroadInstitute	2	predicted
CC1G_07517.2	CC1G_07517T0	Chr_6	Chr_6	-1	1062	3189	1409991	1413494	1409991	1413494	27240094	27243597	0	BroadInstitute	2	predicted
CC1G_07518.2	CC1G_07518T0	Chr_6	Chr_6	+1	459	1380	1414677	1416317	1414677	1416317	27244780	27246420	0	BroadInstitute	2	predicted
CC1G_07519.2	CC1G_07519T0	Chr_6	Chr_6	+1	481	1446	1418481	1420572	1418481	1420572	27248584	27250675	0	BroadInstitute	2	predicted
CC1G_07520.2	CC1G_07520T0	Chr_6	Chr_6	-1	1277	3834	1421933	1425998	1421933	1425998	27252036	27256101	0	BroadInstitute	2	predicted
CC1G_07521.2	CC1G_07521T0	Chr_6	Chr_6	-1	439	1320	1426508	1428091	1426508	1428091	27256611	27258194	0	BroadInstitute	2	predicted
CC1G_07522.2	CC1G_07522T0	Chr_6	Chr_6	-1	611	1836	1428542	1430494	1428542	1430494	27258645	27260597	0	BroadInstitute	2	predicted
CC1G_07523.2	CC1G_07523T0	Chr_6	Chr_6	-1	925	2778	1431312	1434536	1431312	1434536	27261415	27264639	0	BroadInstitute	2	predicted
CC1G_07524.2	CC1G_07524T0	Chr_6	Chr_6	-1	921	2766	1435260	1438502	1435260	1438502	27265363	27268605	0	BroadInstitute	2	predicted
CC1G_07525.2	CC1G_07525T0	Chr_6	Chr_6	-1	927	2784	1439346	1442587	1439346	1442587	27269449	27272690	0	BroadInstitute	2	predicted
CC1G_07526.2	CC1G_07526T0	Chr_6	Chr_6	-1	920	2763	1443514	1446577	1443514	1446577	27273617	27276680	0	BroadInstitute	2	predicted
CC1G_15595.2	CC1G_15595T0	Chr_6	Chr_6	-1	126	381	1448016	1448452	1448016	1448452	27278119	27278555	0	BroadInstitute	2	predicted
CC1G_07527.2	CC1G_07527T0	Chr_6	Chr_6	+1	839	2520	1449025	1451628	1449025	1451628	27279128	27281731	0	BroadInstitute	2	predicted
CC1G_07528.2	CC1G_07528T0	Chr_6	Chr_6	+1	541	1626	1452287	1454124	1452287	1454124	27282390	27284227	0	BroadInstitute	2	predicted
CC1G_07529.2	CC1G_07529T0	Chr_6	Chr_6	-1	405	1218	1457898	1459460	1457898	1459460	27288001	27289563	0	BroadInstitute	2	predicted
CC1G_07530.2	CC1G_07530T0	Chr_6	Chr_6	-1	850	2553	1460158	1462764	1460158	1462764	27290261	27292867	0	BroadInstitute	2	predicted
CC1G_15596.2	CC1G_15596T0	Chr_6	Chr_6	-1	152	459	1465169	1466097	1465169	1466097	27295272	27296200	0	BroadInstitute	2	predicted
CC1G_07531.2	CC1G_07531T0	Chr_6	Chr_6	+1	93	282	1467280	1467765	1467280	1467765	27297383	27297868	0	BroadInstitute	2	predicted
CC1G_07532.2	CC1G_07532T0	Chr_6	Chr_6	-1	923	2772	1468146	1471353	1468146	1471353	27298249	27301456	0	BroadInstitute	2	predicted
CC1G_07533.2	CC1G_07533T0	Chr_6	Chr_6	+1	121	366	1472393	1472874	1472393	1472874	27302496	27302977	0	BroadInstitute	2	predicted
CC1G_07534.2	CC1G_07534T0	Chr_6	Chr_6	-1	1125	3378	1475436	1480656	1475436	1480656	27305539	27310759	0	BroadInstitute	2	predicted
CC1G_07536.2	CC1G_07536T0	Chr_6	Chr_6	+1	263	792	1483760	1484781	1483760	1484781	27313863	27314884	0	BroadInstitute	2	predicted
CC1G_07537.2	CC1G_07537T0	Chr_6	Chr_6	+1	429	1290	1485592	1487242	1485592	1487242	27315695	27317345	0	BroadInstitute	2	predicted
CC1G_07538.2	CC1G_07538T0	Chr_6	Chr_6	+1	300	903	1488567	1489761	1488567	1489761	27318670	27319864	0	BroadInstitute	2	predicted
CC1G_07539.2	CC1G_07539T0	Chr_6	Chr_6	-1	287	864	1489860	1490924	1489860	1490924	27319963	27321027	0	BroadInstitute	2	predicted
CC1G_07540.2	CC1G_07540T0	Chr_6	Chr_6	+1	113	342	1493743	1494195	1493743	1494195	27323846	27324298	0	BroadInstitute	2	predicted
CC1G_07541.2	CC1G_07541T0	Chr_6	Chr_6	+1	586	1761	1494790	1496550	1494790	1496550	27324893	27326653	0	BroadInstitute	2	predicted
CC1G_15597.2	CC1G_15597T0	Chr_6	Chr_6	+1	247	744	1496717	1497460	1496717	1497460	27326820	27327563	0	BroadInstitute	2	predicted
CC1G_15598.2	CC1G_15598T0	Chr_6	Chr_6	+1	289	870	1497495	1498364	1497495	1498364	27327598	27328467	0	BroadInstitute	2	predicted
CC1G_15599.2	CC1G_15599T0	Chr_6	Chr_6	-1	390	1173	1498555	1500205	1498555	1500205	27328658	27330308	0	BroadInstitute	2	predicted
CC1G_15600.2	CC1G_15600T0	Chr_6	Chr_6	-1	261	786	1500686	1501872	1500686	1501872	27330789	27331975	0	BroadInstitute	2	predicted
CC1G_07544.2	CC1G_07544T0	Chr_6	Chr_6	-1	522	1569	1503607	1505593	1503607	1505593	27333710	27335696	0	BroadInstitute	2	predicted
CC1G_07545.2	CC1G_07545T0	Chr_6	Chr_6	-1	201	606	1506148	1506753	1506148	1506753	27336251	27336856	0	BroadInstitute	2	predicted
CC1G_07546.2	CC1G_07546T0	Chr_6	Chr_6	+1	138	417	1507152	1507620	1507152	1507620	27337255	27337723	0	BroadInstitute	2	predicted
CC1G_07547.2	CC1G_07547T0	Chr_6	Chr_6	+1	659	1980	1507884	1509924	1507884	1509924	27337987	27340027	0	BroadInstitute	2	predicted
CC1G_15601.2	CC1G_15601T0	Chr_6	Chr_6	-1	535	1608	1510040	1511711	1510040	1511711	27340143	27341814	0	BroadInstitute	2	predicted
CC1G_15602.2	CC1G_15602T0	Chr_6	Chr_6	-1	576	1731	1512013	1513797	1512013	1513797	27342116	27343900	0	BroadInstitute	2	predicted
CC1G_15603.2	CC1G_15603T0	Chr_6	Chr_6	-1	562	1689	1514167	1515903	1514167	1515903	27344270	27346006	0	BroadInstitute	2	predicted
CC1G_07549.2	CC1G_07549T0	Chr_6	Chr_6	+1	944	2835	1516902	1520066	1516902	1520066	27347005	27350169	0	BroadInstitute	2	predicted
CC1G_07550.2	CC1G_07550T0	Chr_6	Chr_6	+1	559	1680	1521099	1523500	1521099	1523500	27351202	27353603	0	BroadInstitute	2	predicted
CC1G_15604.2	CC1G_15604T0	Chr_6	Chr_6	-1	126	381	1523786	1524562	1523786	1524562	27353889	27354665	0	BroadInstitute	2	predicted
CC1G_15605.2	CC1G_15605T0	Chr_6	Chr_6	-1	103	312	1525595	1525906	1525595	1525906	27355698	27356009	0	BroadInstitute	2	predicted
CC1G_11286.2	CC1G_11286T0	Chr_6	Chr_6	+1	201	606	1536870	1537743	1536870	1537743	27366973	27367846	0	BroadInstitute	2	predicted
CC1G_11285.2	CC1G_11285T0	Chr_6	Chr_6	+1	559	1680	1538852	1541414	1538852	1541414	27368955	27371517	0	BroadInstitute	2	predicted
CC1G_11284.2	CC1G_11284T0	Chr_6	Chr_6	+1	676	2031	1541929	1544227	1541929	1544227	27372032	27374330	0	BroadInstitute	2	predicted
CC1G_11283.2	CC1G_11283T0	Chr_6	Chr_6	-1	548	1647	1544978	1548135	1544978	1548135	27375081	27378238	0	BroadInstitute	2	predicted
CC1G_11282.2	CC1G_11282T0	Chr_6	Chr_6	-1	148	447	1549269	1549789	1549269	1549789	27379372	27379892	0	BroadInstitute	2	predicted
CC1G_11281.2	CC1G_11281T0	Chr_6	Chr_6	+1	573	1722	1550700	1552857	1550700	1552857	27380803	27382960	0	BroadInstitute	2	predicted
CC1G_11280.2	CC1G_11280T0	Chr_6	Chr_6	+1	190	573	1553462	1554992	1553462	1554992	27383565	27385095	0	BroadInstitute	2	predicted
CC1G_11279.2	CC1G_11279T0	Chr_6	Chr_6	-1	694	2085	1555523	1557664	1555523	1557664	27385626	27387767	0	BroadInstitute	2	predicted
CC1G_15606.2	CC1G_15606T0	Chr_6	Chr_6	+1	547	1644	1558095	1559796	1558095	1559796	27388198	27389899	0	BroadInstitute	2	predicted
CC1G_11278.2	CC1G_11278T0	Chr_6	Chr_6	+1	565	1698	1560117	1561885	1560117	1561885	27390220	27391988	0	BroadInstitute	2	predicted
CC1G_11277.2	CC1G_11277T0	Chr_6	Chr_6	+1	852	2559	1562502	1565114	1562502	1565114	27392605	27395217	0	BroadInstitute	2	predicted
CC1G_11276.2	CC1G_11276T0	Chr_6	Chr_6	+1	209	630	1565251	1565920	1565251	1565920	27395354	27396023	0	BroadInstitute	2	predicted
CC1G_11275.2	CC1G_11275T0	Chr_6	Chr_6	-1	534	1605	1566447	1568051	1566447	1568051	27396550	27398154	0	BroadInstitute	2	predicted
CC1G_11274.2	CC1G_11274T0	Chr_6	Chr_6	+1	415	1248	1568930	1570463	1568930	1570463	27399033	27400566	0	BroadInstitute	2	predicted
CC1G_11273.2	CC1G_11273T0	Chr_6	Chr_6	+1	658	1977	1570783	1572893	1570783	1572893	27400886	27402996	0	BroadInstitute	2	predicted
CC1G_11272.2	CC1G_11272T0	Chr_6	Chr_6	-1	465	1398	1573343	1575542	1573343	1575542	27403446	27405645	0	BroadInstitute	2	predicted
CC1G_11271.2	CC1G_11271T0	Chr_6	Chr_6	+1	614	1845	1576327	1580096	1576327	1580096	27406430	27410199	0	BroadInstitute	2	predicted
CC1G_11270.2	CC1G_11270T0	Chr_6	Chr_6	+1	2129	6390	1580994	1588050	1580994	1588050	27411097	27418153	0	BroadInstitute	2	predicted
CC1G_11269.2	CC1G_11269T0	Chr_6	Chr_6	+1	670	2013	1589060	1591180	1589060	1591180	27419163	27421283	0	BroadInstitute	2	predicted
CC1G_15607.2	CC1G_15607T0	Chr_6	Chr_6	-1	1506	4521	1591957	1599015	1591957	1599015	27422060	27429118	0	BroadInstitute	2	predicted
CC1G_11265.2	CC1G_11265T0	Chr_6	Chr_6	+1	744	2235	1600298	1603113	1600298	1603113	27430401	27433216	0	BroadInstitute	2	predicted
CC1G_11264.2	CC1G_11264T0	Chr_6	Chr_6	-1	76	231	1603885	1604465	1603885	1604465	27433988	27434568	0	BroadInstitute	2	predicted
CC1G_11263.2	CC1G_11263T0	Chr_6	Chr_6	-1	304	915	1604844	1606011	1604844	1606011	27434947	27436114	0	BroadInstitute	2	predicted
CC1G_11262.2	CC1G_11262T0	Chr_6	Chr_6	-1	199	600	1607684	1608349	1607684	1608349	27437787	27438452	0	BroadInstitute	2	predicted
CC1G_15608.2	CC1G_15608T0	Chr_6	Chr_6	-1	281	846	1621893	1622738	1621893	1622738	27451996	27452841	0	BroadInstitute	2	predicted
CC1G_09490.2	CC1G_09490T0	Chr_6	Chr_6	-1	521	1566	1632066	1633811	1632066	1633811	27462169	27463914	0	BroadInstitute	2	predicted
CC1G_09489.2	CC1G_09489T0	Chr_6	Chr_6	-1	345	1038	1634132	1635169	1634132	1635169	27464235	27465272	0	BroadInstitute	2	predicted
CC1G_09488.2	CC1G_09488T0	Chr_6	Chr_6	-1	441	1326	1635611	1637067	1635611	1637067	27465714	27467170	0	BroadInstitute	2	predicted
CC1G_09487.2	CC1G_09487T0	Chr_6	Chr_6	+1	188	567	1638047	1638842	1638047	1638842	27468150	27468945	0	BroadInstitute	2	predicted
CC1G_09486.2	CC1G_09486T0	Chr_6	Chr_6	-1	522	1569	1639015	1640633	1639015	1640633	27469118	27470736	0	BroadInstitute	2	predicted
CC1G_09485.2	CC1G_09485T0	Chr_6	Chr_6	-1	556	1671	1641070	1642809	1641070	1642809	27471173	27472912	0	BroadInstitute	2	predicted
CC1G_09484.2	CC1G_09484T0	Chr_6	Chr_6	-1	726	2181	1644016	1646492	1644016	1646492	27474119	27476595	0	BroadInstitute	2	predicted
CC1G_09483.2	CC1G_09483T0	Chr_6	Chr_6	-1	576	1731	1648820	1650720	1648820	1650720	27478923	27480823	0	BroadInstitute	2	predicted
