#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	method
CC1G_14493	IV	3173338	3177164	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14532	V	96328	97797	-1	CC1G_12143,LACBIDRAFT_291933	orthomcl
CC1G_14542	V	302728	305198	-1	CC1G_06657,CC1G_06660,CC1G_06661,LACBIDRAFT_303861	orthomcl
CC1G_14549	V	539221	544377	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_14575	V	875341	876269	+1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_13895,CC1G_14752,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_14707	V	2744413	2748114	+1	CC1G_01242,CC1G_04090,CC1G_04449,CC1G_04816,CC1G_06026,CC1G_07557,CC1G_07773,CC1G_09679,CC1G_10143,CC1G_10780,CC1G_11347,LACBIDRAFT_296781,LACBIDRAFT_296833,LACBIDRAFT_298818,LACBIDRAFT_305664,LACBIDRAFT_310117,LACBIDRAFT_321921,LACBIDRAFT_321922,LACBIDRAFT_329477,LACBIDRAFT_335361,LACBIDRAFT_335723	orthomcl
CC1G_14708	V	2754994	2760698	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14722	V	3063251	3063882	+1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14726	V	3104690	3106489	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14727	V	3106748	3107359	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14730	V	3187262	3188283	-1	CC1G_02585,CC1G_02586,CC1G_07327,CC1G_07328,CC1G_07329,CC1G_07931,CC1G_07932,CC1G_11004,CC1G_11005,CC1G_12998,CC1G_15454,LACBIDRAFT_302044,LACBIDRAFT_314530,LACBIDRAFT_335043	orthomcl
CC1G_14740	V	3419152	3422146	-1	CC1G_02261,CC1G_04770,CC1G_04779,CC1G_04811,CC1G_07844,CC1G_15784,LACBIDRAFT_294724,LACBIDRAFT_299247,LACBIDRAFT_310101,LACBIDRAFT_383839	orthomcl
CC1G_14752	VII	198268	201148	-1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_13895,CC1G_14575,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_14773	VII	535135	538769	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14774	VII	539091	539664	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14780	VII	617197	620244	+1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14493,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14808	VII	1004173	1006792	-1	CC1G_14809,LACBIDRAFT_188035	orthomcl
CC1G_14809	VII	1007074	1009552	-1	CC1G_14808,LACBIDRAFT_188035	orthomcl
CC1G_14856	VII	1797552	1798135	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14860	VII	1825992	1827299	-1	CC1G_08456,LACBIDRAFT_294694	orthomcl
CC1G_14902	VII	2524828	2526482	-1	CC1G_05882,CC1G_06059,LACBIDRAFT_293315,LACBIDRAFT_298714,LACBIDRAFT_303639,LACBIDRAFT_327997	orthomcl
CC1G_14903	VII	2526963	2530717	-1	CC1G_02376,CC1G_05886,LACBIDRAFT_332490	orthomcl
CC1G_14911	VII	2719421	2720264	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14944	VIII	278438	282339	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14549,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_14947	VIII	292111	294482	-1	CC1G_05426,CC1G_05435,CC1G_05457,LACBIDRAFT_151444,LACBIDRAFT_318103,LACBIDRAFT_318108	orthomcl
CC1G_14954	VIII	422615	427287	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14549,CC1G_14944,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_14971	VIII	708769	709911	-1	CC1G_03347,CC1G_03353,LACBIDRAFT_308646	orthomcl
CC1G_15036	VIII	1672654	1673218	-1	CC1G_03399,CC1G_03400,LACBIDRAFT_299222,LACBIDRAFT_327974,LACBIDRAFT_328241,LACBIDRAFT_334897	orthomcl
CC1G_15042	VIII	1779387	1780356	+1	CC1G_15834,LACBIDRAFT_292646	orthomcl
CC1G_15056	VIII	1903400	1904484	-1	CC1G_04106,LACBIDRAFT_298378,LACBIDRAFT_302962,LACBIDRAFT_302967,LACBIDRAFT_304229,LACBIDRAFT_307198,LACBIDRAFT_308149,LACBIDRAFT_312837,LACBIDRAFT_316580,LACBIDRAFT_324844,LACBIDRAFT_326063,LACBIDRAFT_328441,LACBIDRAFT_330513,LACBIDRAFT_331070,LACBIDRAFT_333741	orthomcl
CC1G_15059	VIII	1992924	1998985	+1	CC1G_00862,CC1G_01687,CC1G_04579,CC1G_04813,CC1G_04942,CC1G_05071,CC1G_08120,CC1G_10233,CC1G_10237,CC1G_12782,CC1G_12917,CC1G_12986,CC1G_13217,CC1G_13347,CC1G_13681,CC1G_15280,LACBIDRAFT_302987	orthomcl
CC1G_15062	VIII	2012138	2014246	+1	CC1G_02394,LACBIDRAFT_303619,LACBIDRAFT_314754	orthomcl
CC1G_15084	VIII	2308414	2313141	+1	CC1G_03103,CC1G_03116,CC1G_03127,CC1G_06498,CC1G_08285,CC1G_12158,LACBIDRAFT_296068,LACBIDRAFT_298368,LACBIDRAFT_298369,LACBIDRAFT_299652,LACBIDRAFT_299673,LACBIDRAFT_299688,LACBIDRAFT_299706,LACBIDRAFT_306600,LACBIDRAFT_312545,LACBIDRAFT_314109,LACBIDRAFT_314289,LACBIDRAFT_314561,LACBIDRAFT_314575,LACBIDRAFT_314609,LACBIDRAFT_314611,LACBIDRAFT_314633,LACBIDRAFT_314645,LACBIDRAFT_314658,LACBIDRAFT_315377,LACBIDRAFT_333582,LACBIDRAFT_334339,LACBIDRAFT_334343,LACBIDRAFT_381489,LACBIDRAFT_381851,LACBIDRAFT_383920,LACBIDRAFT_388916,LACBIDRAFT_389373,LACBIDRAFT_393908,LACBIDRAFT_393910,LACBIDRAFT_395470,LACBIDRAFT_396451,LACBIDRAFT_398050	orthomcl
CC1G_15103	IX	37598	39333	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15116	IX	223611	227009	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14493,CC1G_14780,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_15117	IX	233965	234213	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15120	IX	285715	288158	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15121	IX	288439	290641	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15122	IX	306432	306791	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15123	IX	307434	309901	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_15124	IX	310333	311957	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
